ego1,ego2,total_duration_sec,contact_count,mean_RSSI,max_RSSI,week
13799,74916,2828,16,-63.37,-45.8,8
13799,75468,60,1,-69.0,-69.0,8
13799,77291,25256,62,-73.09,-62.25,8
13799,77824,60,1,-84.0,-84.0,8
13799,78966,180,1,-78.0,-78.0,8
13799,83568,60,1,-82.0,-82.0,8
13799,84215,4106,15,-84.48,-80.62,8
13799,84625,663,5,-84.94,-81.56,8
13799,85596,241,2,-82.83,-82.67,8
13799,85970,60,1,-86.0,-86.0,8
13799,86237,120,2,-82.5,-81.0,8
13799,88133,307,4,-81.12,-71.0,8
13799,88175,671,4,-81.28,-79.89,8
13799,89827,60,1,-77.0,-77.0,8
13882,13896,60,1,-77.0,-77.0,8
13882,14106,60,1,-79.0,-79.0,8
13882,14188,180,1,-82.4,-82.4,8
13882,14962,82,1,-71.0,-71.0,8
13882,15071,636,1,-78.09,-78.09,8
13882,15776,120,2,-79.5,-76.0,8
13882,16313,363,2,-82.17,-82.0,8
13882,16495,1205,8,-79.43,-72.94,8
13882,17353,60,1,-73.0,-73.0,8
13882,18344,901,5,-79.82,-76.0,8
13882,18394,60,1,-80.0,-80.0,8
13882,18707,3821,22,-78.29,-70.0,8
13882,19066,437,6,-82.75,-78.0,8
13882,19844,60,1,-60.0,-60.0,8
13882,20905,60,1,-75.0,-75.0,8
13882,22745,60,1,-70.0,-70.0,8
13882,22931,2058,7,-78.94,-72.5,8
13882,23040,156,2,-83.17,-82.33,8
13882,23642,629,6,-83.52,-77.0,8
13882,24853,201,3,-82.67,-82.0,8
13882,25171,307,4,-76.0,-72.0,8
13882,25323,168,1,-83.33,-83.33,8
13882,25544,637,6,-77.55,-70.5,8
13882,25947,180,3,-84.0,-83.0,8
13882,26127,403,6,-84.58,-76.5,8
13882,26999,3853,18,-82.52,-72.0,8
13882,28831,1470,2,-75.39,-73.33,8
13882,29914,120,2,-89.0,-88.0,8
13882,30076,128,1,-83.5,-83.5,8
13882,30952,60,1,-78.0,-78.0,8
13882,31372,1433,10,-83.92,-80.0,8
13882,31583,240,4,-78.5,-75.0,8
13882,32100,67,1,-74.0,-74.0,8
13882,34853,667,4,-77.14,-69.0,8
13882,36006,60,1,-77.0,-77.0,8
13882,36143,184,2,-81.0,-77.0,8
13882,36951,3646,20,-78.98,-55.0,8
13882,37617,60,1,-87.0,-87.0,8
13882,38901,120,2,-83.0,-80.0,8
13882,39253,362,2,-83.42,-82.5,8
13882,40557,60,1,-83.0,-83.0,8
13882,41393,60,1,-74.0,-74.0,8
13882,44520,5734,21,-79.41,-74.14,8
13882,44947,77,1,-71.5,-71.5,8
13882,44956,60,1,-76.0,-76.0,8
13882,45000,187,3,-77.5,-69.5,8
13882,45292,60,1,-75.0,-75.0,8
13882,45945,180,3,-79.0,-72.0,8
13882,46021,227,2,-84.0,-79.0,8
13882,46160,513,7,-84.14,-79.0,8
13882,46584,71,1,-79.0,-79.0,8
13882,48187,70,1,-75.0,-75.0,8
13882,48429,1089,11,-84.94,-80.0,8
13882,48990,120,2,-80.0,-75.0,8
13882,49294,61,1,-84.0,-84.0,8
13882,49597,445,3,-81.57,-80.5,8
13882,50709,120,2,-85.0,-84.0,8
13882,51102,60,1,-84.0,-84.0,8
13882,51675,143,2,-83.5,-83.0,8
13882,51722,364,4,-82.62,-78.0,8
13882,52441,697,3,-81.3,-80.5,8
13882,53884,701,8,-78.73,-73.0,8
13882,55464,60,1,-84.0,-84.0,8
13882,57637,60,1,-85.0,-85.0,8
13882,57896,1599,12,-70.46,-59.0,8
13882,59367,60,1,-85.0,-85.0,8
13882,60830,67,1,-82.0,-82.0,8
13882,62560,60,1,-80.0,-80.0,8
13882,63063,60,1,-85.0,-85.0,8
13882,63188,364,6,-85.08,-82.0,8
13882,63817,6600,31,-80.29,-64.0,8
13882,65102,149,2,-82.75,-80.5,8
13882,65526,97,1,-84.0,-84.0,8
13882,66404,235,2,-83.0,-82.0,8
13882,66754,72,1,-81.5,-81.5,8
13882,66991,132,1,-82.33,-82.33,8
13882,67947,321,2,-79.92,-74.83,8
13882,68533,319,4,-81.45,-76.8,8
13882,70889,430,7,-80.86,-73.0,8
13882,71187,666,7,-72.62,-57.0,8
13882,71627,120,2,-80.0,-79.0,8
13882,71700,3721,23,-78.35,-69.0,8
13882,72746,60,1,-86.0,-86.0,8
13882,73175,60,1,-77.0,-77.0,8
13882,74916,372,3,-69.5,-59.0,8
13882,75178,854,9,-66.97,-37.0,8
13882,75466,60,1,-85.0,-85.0,8
13882,75468,683,7,-67.11,-60.0,8
13882,77023,173,1,-81.0,-81.0,8
13882,77291,708,5,-80.85,-76.0,8
13882,77824,128,2,-79.75,-78.0,8
13882,78062,484,3,-77.75,-70.0,8
13882,78911,320,4,-80.88,-71.0,8
13882,78966,237,3,-76.83,-72.5,8
13882,82060,599,8,-82.29,-75.0,8
13882,82282,60,1,-78.0,-78.0,8
13882,84215,60,1,-83.0,-83.0,8
13882,84472,60,1,-77.0,-77.0,8
13882,85596,485,6,-76.75,-67.0,8
13882,86009,120,2,-84.5,-82.0,8
13882,86237,989,5,-74.65,-70.29,8
13882,86352,300,5,-78.6,-62.0,8
13882,86610,2295,15,-84.03,-81.11,8
13882,86727,60,1,-87.0,-87.0,8
13882,88175,4881,14,-82.73,-79.33,8
13882,89827,60,1,-74.0,-74.0,8
13896,14106,389,5,-84.0,-82.0,8
13896,14188,414,4,-83.14,-82.57,8
13896,14962,867,3,-79.86,-73.78,8
13896,15071,6552,16,-74.39,-57.0,8
13896,15723,869,6,-83.56,-79.33,8
13896,15776,1081,9,-77.09,-69.0,8
13896,16313,3785,6,-77.85,-76.5,8
13896,16495,516,5,-84.26,-81.0,8
13896,16933,120,2,-81.0,-81.0,8
13896,17353,2183,6,-83.0,-80.0,8
13896,18344,78744,194,-79.83,-61.0,8
13896,18394,60,1,-79.0,-79.0,8
13896,18420,60,1,-81.0,-81.0,8
13896,18707,60,1,-82.0,-82.0,8
13896,19066,2754,18,-79.4,-73.89,8
13896,19844,4953,30,-67.57,-52.0,8
13896,22617,60,1,-86.0,-86.0,8
13896,22745,60,1,-69.0,-69.0,8
13896,23040,229,3,-84.17,-84.0,8
13896,23144,850,2,-75.75,-74.0,8
13896,24543,138,1,-85.0,-85.0,8
13896,24853,1988,8,-74.62,-69.5,8
13896,25171,234,3,-77.44,-73.33,8
13896,25544,1092,7,-81.47,-77.25,8
13896,25947,849,1,-80.23,-80.23,8
13896,26127,60,1,-85.0,-85.0,8
13896,26999,127,2,-81.0,-80.0,8
13896,28831,231,1,-78.4,-78.4,8
13896,29914,1501,13,-83.17,-75.0,8
13896,30076,1130,7,-84.22,-78.0,8
13896,32100,131,1,-85.67,-85.67,8
13896,32899,1881,9,-79.07,-73.0,8
13896,34853,60,1,-85.0,-85.0,8
13896,36951,177,2,-70.5,-68.0,8
13896,38901,60,1,-88.0,-88.0,8
13896,38927,634,6,-80.67,-78.0,8
13896,39253,385,5,-77.93,-71.0,8
13896,39701,60,1,-84.0,-84.0,8
13896,39783,2126,1,-71.35,-71.35,8
13896,40629,60,1,-83.0,-83.0,8
13896,41393,815,8,-82.5,-73.0,8
13896,44520,205,3,-83.83,-82.5,8
13896,44947,60,1,-83.0,-83.0,8
13896,44956,530,8,-82.08,-74.0,8
13896,45945,4277,8,-74.82,-58.77,8
13896,46160,855,10,-81.0,-77.0,8
13896,46584,2386,12,-80.08,-71.0,8
13896,46654,287,1,-79.4,-79.4,8
13896,48187,60,1,-79.0,-79.0,8
13896,48429,503,7,-79.81,-68.67,8
13896,48990,120,2,-80.5,-77.0,8
13896,50869,505,7,-82.36,-81.0,8
13896,50947,2961,15,-81.87,-76.0,8
13896,51722,277,1,-82.0,-82.0,8
13896,58909,7404,10,-76.27,-69.69,8
13896,59367,60,1,-79.0,-79.0,8
13896,61280,1240,7,-75.91,-71.0,8
13896,62555,1971,8,-82.44,-76.0,8
13896,62560,282,4,-74.25,-68.0,8
13896,63063,1958,6,-82.09,-75.0,8
13896,63757,1937,14,-80.14,-70.0,8
13896,64772,7719,21,-78.1,-70.0,8
13896,65526,255,3,-81.44,-78.0,8
13896,66052,347,2,-78.25,-78.0,8
13896,66245,240,4,-82.75,-80.0,8
13896,66404,2565,12,-79.89,-61.0,8
13896,66991,107199,162,-71.74,-58.0,8
13896,68494,487,5,-81.77,-76.0,8
13896,69065,1574,7,-78.92,-73.5,8
13896,69669,2917,8,-74.96,-68.0,8
13896,71627,1119,11,-79.42,-73.5,8
13896,72746,8157,5,-76.09,-65.45,8
13896,73175,111,1,-81.67,-81.67,8
13896,74916,5936,13,-72.61,-49.0,8
13896,75261,678,8,-80.96,-75.0,8
13896,75466,746,7,-79.65,-74.67,8
13896,77023,2338,10,-73.02,-49.8,8
13896,77291,1000,11,-65.27,-57.5,8
13896,77824,1071,5,-81.97,-79.67,8
13896,78911,60,1,-83.0,-83.0,8
13896,78966,1129,11,-79.08,-75.0,8
13896,79877,80,1,-82.5,-82.5,8
13896,80193,82247,265,-81.18,-62.0,8
13896,82282,60,1,-82.0,-82.0,8
13896,84215,1217,4,-78.57,-76.27,8
13896,84625,847,11,-76.0,-69.0,8
13896,85596,6818,6,-74.14,-70.04,8
13896,85970,1338,7,-81.08,-65.0,8
13896,86009,4055,13,-78.54,-72.22,8
13896,86237,4495,30,-71.38,-59.0,8
13896,86352,3166,7,-77.31,-68.0,8
13896,86610,1040,2,-81.53,-81.06,8
13896,86727,633,6,-77.75,-62.0,8
13896,88133,764,6,-82.07,-79.75,8
13896,88175,60,1,-89.0,-89.0,8
13896,89827,60,1,-86.0,-86.0,8
14106,14188,60,1,-83.0,-83.0,8
14106,15071,7456,16,-81.29,-76.58,8
14106,16495,3039,7,-79.47,-69.94,8
14106,16933,3587,19,-82.09,-77.0,8
14106,18394,2931,7,-77.25,-65.0,8
14106,18420,1522,11,-79.14,-71.0,8
14106,18707,1463,12,-81.57,-70.0,8
14106,19066,2399,10,-83.83,-80.25,8
14106,19844,421,2,-81.67,-79.0,8
14106,22617,120,2,-79.0,-76.0,8
14106,22931,120,2,-79.0,-78.0,8
14106,23040,60,1,-78.0,-78.0,8
14106,23144,211,1,-75.4,-75.4,8
14106,23642,11348,19,-72.24,-49.0,8
14106,24543,120,2,-79.5,-76.0,8
14106,24853,1458,8,-79.96,-72.0,8
14106,25171,45724,134,-81.07,-72.71,8
14106,25494,178,2,-78.0,-75.0,8
14106,25544,4145,11,-76.89,-73.0,8
14106,25947,60,1,-81.0,-81.0,8
14106,26127,60,1,-81.0,-81.0,8
14106,29914,8627,13,-77.84,-72.82,8
14106,30076,120,2,-82.0,-82.0,8
14106,30952,180,3,-78.67,-75.0,8
14106,31372,662,6,-79.01,-76.0,8
14106,31583,829,5,-79.97,-70.0,8
14106,32100,1723,11,-81.22,-66.0,8
14106,32174,747,5,-80.07,-77.0,8
14106,32899,7732,21,-78.8,-73.0,8
14106,34250,180,3,-78.67,-69.0,8
14106,34853,294,2,-73.62,-73.25,8
14106,36143,424,3,-69.2,-56.0,8
14106,36951,1687,14,-83.02,-78.67,8
14106,37617,60,1,-72.0,-72.0,8
14106,38823,60,1,-77.0,-77.0,8
14106,38901,521,6,-81.17,-76.0,8
14106,38927,60,1,-81.0,-81.0,8
14106,40557,60,1,-74.0,-74.0,8
14106,40997,60,1,-84.0,-84.0,8
14106,41393,2231,5,-69.52,-51.0,8
14106,44520,120,2,-83.0,-82.0,8
14106,44956,282,1,-70.5,-70.5,8
14106,45945,112,1,-73.0,-73.0,8
14106,46160,10564,19,-74.68,-62.5,8
14106,46584,7066,16,-74.44,-66.0,8
14106,46771,60,1,-71.0,-71.0,8
14106,49294,60,1,-79.0,-79.0,8
14106,50869,912,8,-77.41,-72.0,8
14106,50947,5690,22,-80.01,-67.75,8
14106,51102,60,1,-78.0,-78.0,8
14106,51552,1811,8,-78.44,-71.2,8
14106,57896,120,2,-82.0,-78.0,8
14106,58909,3283,21,-80.58,-71.67,8
14106,60830,60,1,-83.0,-83.0,8
14106,61280,60,1,-81.0,-81.0,8
14106,62555,2878,14,-73.31,-64.0,8
14106,63188,60,1,-73.0,-73.0,8
14106,63757,150,2,-77.0,-72.0,8
14106,64772,60,1,-81.0,-81.0,8
14106,66404,292,2,-80.67,-78.33,8
14106,68533,1000,9,-79.95,-72.0,8
14106,69065,422,2,-74.0,-72.0,8
14106,70889,7924,20,-79.02,-73.0,8
14106,71518,113,1,-74.0,-74.0,8
14106,72746,180,3,-85.67,-85.0,8
14106,74916,60,1,-75.0,-75.0,8
14106,75178,88,1,-83.5,-83.5,8
14106,76313,580,7,-84.17,-76.5,8
14106,77291,1222,8,-75.58,-70.0,8
14106,77824,7972,13,-79.31,-75.8,8
14106,78638,2439,4,-77.17,-67.0,8
14106,79877,7171,25,-77.64,-63.5,8
14106,80058,235,1,-79.0,-79.0,8
14106,82060,481,2,-67.7,-53.0,8
14106,83184,5789,12,-80.68,-72.0,8
14106,84215,476,2,-77.5,-75.0,8
14106,84841,60,1,-77.0,-77.0,8
14106,85970,60,1,-75.0,-75.0,8
14106,86237,481,4,-81.38,-73.0,8
14106,88133,3202,16,-80.48,-73.0,8
14106,88175,2020,10,-81.16,-74.33,8
14188,14962,120,2,-79.0,-77.0,8
14188,15071,936,8,-75.22,-40.0,8
14188,15723,1028,7,-82.25,-79.0,8
14188,15776,2603,7,-79.17,-72.5,8
14188,16313,60,1,-60.0,-60.0,8
14188,16495,118874,266,-82.71,-48.78,8
14188,16933,156,2,-77.5,-77.0,8
14188,17353,120,2,-83.5,-82.0,8
14188,18344,180,3,-84.67,-81.0,8
14188,18394,512,5,-81.85,-79.0,8
14188,18707,60,1,-83.0,-83.0,8
14188,19066,188,3,-78.17,-72.5,8
14188,19844,978,6,-76.67,-65.0,8
14188,22617,184,1,-79.5,-79.5,8
14188,22745,60,1,-86.0,-86.0,8
14188,22931,1178,11,-83.32,-80.0,8
14188,23040,280,3,-74.92,-70.5,8
14188,23144,60,1,-84.0,-84.0,8
14188,23642,234,2,-82.67,-82.0,8
14188,24543,1996,5,-82.32,-76.8,8
14188,24760,120,2,-82.5,-81.0,8
14188,24853,421,3,-73.75,-69.75,8
14188,25171,224,1,-79.75,-79.75,8
14188,25323,60,1,-83.0,-83.0,8
14188,25494,209,1,-78.0,-78.0,8
14188,25544,180,3,-77.67,-73.0,8
14188,25947,731,7,-84.79,-81.0,8
14188,26127,2238,10,-78.7,-70.5,8
14188,26999,180,3,-77.67,-73.0,8
14188,28831,770,3,-74.61,-72.67,8
14188,29914,295,4,-81.38,-79.0,8
14188,30076,180,3,-83.0,-82.0,8
14188,30952,2239,9,-81.86,-70.5,8
14188,31372,120,2,-83.5,-82.0,8
14188,31583,108807,165,-70.88,-56.5,8
14188,32100,269,3,-80.17,-76.5,8
14188,32174,60,1,-85.0,-85.0,8
14188,32899,420,7,-82.86,-78.0,8
14188,33094,60,1,-79.0,-79.0,8
14188,34250,861,10,-83.8,-78.5,8
14188,34853,7645,27,-80.19,-66.0,8
14188,35227,180,3,-83.67,-83.0,8
14188,36143,543,7,-81.76,-77.0,8
14188,37617,120,2,-82.0,-82.0,8
14188,38901,312,4,-79.38,-68.0,8
14188,38927,230,2,-76.25,-74.0,8
14188,40557,60,1,-80.0,-80.0,8
14188,40629,60,1,-75.0,-75.0,8
14188,41393,3746,19,-79.48,-66.67,8
14188,44167,1830,13,-83.94,-79.0,8
14188,44520,302,4,-82.62,-78.5,8
14188,45000,120,2,-83.5,-83.0,8
14188,45292,60,1,-82.0,-82.0,8
14188,45945,1180,5,-73.57,-63.88,8
14188,46160,300,2,-83.5,-81.0,8
14188,46584,476,7,-81.14,-74.0,8
14188,46654,291,4,-76.75,-70.0,8
14188,46771,171,2,-84.25,-84.0,8
14188,48187,120,2,-78.0,-76.0,8
14188,48990,240,4,-80.0,-73.0,8
14188,49597,120,2,-85.0,-82.0,8
14188,50181,334,4,-82.5,-79.0,8
14188,50709,333,3,-81.67,-81.0,8
14188,50869,338,3,-78.44,-76.0,8
14188,50947,1815,10,-79.17,-74.67,8
14188,51552,434,3,-84.83,-78.14,8
14188,51722,1349,6,-80.46,-79.0,8
14188,52615,433,3,-82.5,-78.0,8
14188,53275,60,1,-85.0,-85.0,8
14188,55464,736,9,-84.71,-81.0,8
14188,55594,60,1,-77.0,-77.0,8
14188,57637,60,1,-80.0,-80.0,8
14188,57896,60,1,-84.0,-84.0,8
14188,58909,485,3,-78.72,-75.0,8
14188,59367,120,2,-77.5,-74.0,8
14188,60830,3526,17,-77.97,-71.0,8
14188,61280,441,4,-80.12,-75.0,8
14188,62555,332,2,-78.88,-78.0,8
14188,62560,1872,6,-81.03,-77.83,8
14188,63063,369,1,-80.75,-80.75,8
14188,63188,800,4,-72.98,-59.6,8
14188,63757,2133,14,-82.65,-79.0,8
14188,63817,60,1,-84.0,-84.0,8
14188,64772,434,4,-81.9,-78.6,8
14188,66052,1093,8,-80.65,-69.0,8
14188,66404,3934,20,-81.53,-65.5,8
14188,66754,395,5,-82.07,-73.0,8
14188,66991,120,2,-82.5,-80.0,8
14188,68494,7002,18,-75.28,-64.0,8
14188,68533,585,7,-78.71,-63.0,8
14188,70889,60,1,-84.0,-84.0,8
14188,71518,77,1,-84.0,-84.0,8
14188,71627,2254,11,-82.14,-73.8,8
14188,71700,120,2,-78.0,-75.0,8
14188,72700,481,2,-74.23,-70.8,8
14188,72746,1223,3,-72.96,-64.56,8
14188,73175,1826,13,-83.02,-75.0,8
14188,73303,1080,12,-82.67,-74.0,8
14188,74916,1345,4,-78.88,-74.0,8
14188,75261,1461,12,-80.08,-72.0,8
14188,76313,300,5,-82.6,-78.0,8
14188,78062,733,5,-82.65,-78.5,8
14188,78638,9669,60,-86.38,-74.0,8
14188,78911,819,5,-80.12,-73.25,8
14188,79877,188,1,-79.5,-79.5,8
14188,80058,1616,6,-70.71,-65.0,8
14188,80193,60,1,-85.0,-85.0,8
14188,82060,120,2,-84.5,-84.0,8
14188,83184,410,4,-80.5,-76.0,8
14188,84625,60,1,-54.0,-54.0,8
14188,85970,1913,2,-77.84,-76.35,8
14188,86009,121,1,-84.5,-84.5,8
14188,86237,1917,11,-79.2,-67.0,8
14188,86610,60,1,-74.0,-74.0,8
14188,88133,168,1,-79.0,-79.0,8
14188,88175,564,6,-82.78,-79.0,8
14188,89827,290,4,-83.75,-80.5,8
14962,15071,60,1,-84.0,-84.0,8
14962,15776,650,7,-80.48,-76.0,8
14962,16313,862,4,-80.45,-73.0,8
14962,16495,60,1,-87.0,-87.0,8
14962,16933,111,1,-77.67,-77.67,8
14962,18344,3743,17,-74.37,-64.67,8
14962,18394,70,1,-74.0,-74.0,8
14962,18420,60,1,-63.0,-63.0,8
14962,19066,444,6,-82.33,-76.0,8
14962,19844,60,1,-81.0,-81.0,8
14962,21350,114,1,-86.0,-86.0,8
14962,22617,501,3,-81.67,-78.0,8
14962,23040,767,5,-76.1,-66.0,8
14962,23642,60,1,-90.0,-90.0,8
14962,25323,114,1,-82.33,-82.33,8
14962,25494,1031,10,-74.18,-64.0,8
14962,26127,60,1,-88.0,-88.0,8
14962,26999,303,2,-84.12,-81.25,8
14962,28831,60,1,-79.0,-79.0,8
14962,29914,60,1,-69.0,-69.0,8
14962,30076,554,5,-82.45,-77.75,8
14962,30952,2591,10,-82.66,-79.14,8
14962,31372,518,5,-82.84,-79.0,8
14962,31583,1325,5,-82.0,-77.0,8
14962,32100,60,1,-81.0,-81.0,8
14962,32174,60,1,-86.0,-86.0,8
14962,34250,120,2,-81.0,-81.0,8
14962,34853,6680,15,-82.9,-80.64,8
14962,35227,2647,16,-80.19,-73.0,8
14962,36143,180,3,-82.0,-78.0,8
14962,38823,60,1,-76.0,-76.0,8
14962,38927,287,2,-82.0,-81.0,8
14962,40629,120,2,-83.5,-83.0,8
14962,44947,897,9,-83.11,-81.0,8
14962,45000,494,2,-84.2,-80.4,8
14962,45292,1834,12,-81.08,-75.5,8
14962,45945,503,4,-82.25,-81.5,8
14962,48429,805,6,-73.95,-66.33,8
14962,48990,240,4,-82.0,-78.0,8
14962,50181,785,1,-77.21,-77.21,8
14962,50947,108,1,-76.5,-76.5,8
14962,51552,295,1,-85.0,-85.0,8
14962,51597,60,1,-78.0,-78.0,8
14962,52615,60,1,-83.0,-83.0,8
14962,55464,227,3,-86.33,-84.0,8
14962,55594,686,9,-77.87,-60.5,8
14962,57637,126,1,-82.5,-82.5,8
14962,58909,60,1,-83.0,-83.0,8
14962,59367,207,2,-83.75,-82.0,8
14962,62555,579,3,-79.56,-71.0,8
14962,63063,2615,5,-68.97,-65.33,8
14962,64772,240,4,-79.5,-75.0,8
14962,65526,179,2,-84.0,-81.0,8
14962,66404,1469,9,-82.19,-74.0,8
14962,66754,60,1,-84.0,-84.0,8
14962,66991,60,1,-87.0,-87.0,8
14962,68494,1777,12,-81.39,-75.1,8
14962,68533,4016,12,-62.23,-52.0,8
14962,71518,60,1,-85.0,-85.0,8
14962,72746,263,3,-76.11,-72.0,8
14962,74916,985,9,-79.49,-68.0,8
14962,75178,60,1,-77.0,-77.0,8
14962,77023,22389,103,-82.91,-60.2,8
14962,77291,60,1,-80.0,-80.0,8
14962,78638,60,1,-87.0,-87.0,8
14962,78911,259,2,-83.25,-83.0,8
14962,78966,235,1,-80.75,-80.75,8
14962,80193,120,2,-86.0,-84.0,8
14962,83568,86,1,-85.0,-85.0,8
14962,84841,401,3,-84.33,-81.5,8
14962,85970,295,3,-79.33,-77.0,8
14962,86009,2344,13,-79.63,-70.0,8
14962,86352,60,1,-78.0,-78.0,8
14962,86610,120,2,-76.5,-68.0,8
14962,89827,377,1,-81.75,-81.75,8
15071,15723,240,4,-84.75,-82.0,8
15071,16313,2685,7,-82.57,-81.07,8
15071,16495,2110,10,-79.84,-72.86,8
15071,16933,322,4,-78.25,-74.0,8
15071,17353,2443,6,-75.22,-66.0,8
15071,18344,792,5,-76.33,-73.67,8
15071,18394,2973,12,-68.12,-55.67,8
15071,18420,120,2,-73.0,-69.0,8
15071,18707,60,1,-76.0,-76.0,8
15071,19066,518,6,-81.1,-78.25,8
15071,19844,9730,45,-77.65,-65.25,8
15071,22745,356,2,-73.5,-66.0,8
15071,23040,3176,9,-79.55,-74.0,8
15071,23144,359,2,-74.42,-68.5,8
15071,23642,1318,14,-83.55,-78.0,8
15071,24543,1897,14,-79.15,-68.6,8
15071,24853,60,1,-80.0,-80.0,8
15071,25171,499,7,-81.79,-75.0,8
15071,25544,2106,15,-79.24,-71.0,8
15071,25947,783,6,-75.93,-66.0,8
15071,26127,180,3,-83.67,-83.0,8
15071,26425,60,1,-85.0,-85.0,8
15071,26999,60,1,-73.0,-73.0,8
15071,28831,118,1,-78.0,-78.0,8
15071,29914,13003,49,-77.47,-60.8,8
15071,30952,109,1,-74.75,-74.75,8
15071,31372,60,1,-77.0,-77.0,8
15071,31583,60,1,-79.0,-79.0,8
15071,32100,300,5,-85.0,-83.0,8
15071,32899,5343,29,-76.26,-69.4,8
15071,34250,60,1,-74.0,-74.0,8
15071,34853,300,5,-79.2,-76.0,8
15071,35227,213,1,-82.5,-82.5,8
15071,36143,1385,7,-70.54,-58.25,8
15071,36951,146,2,-84.25,-80.5,8
15071,38901,120,2,-80.5,-77.0,8
15071,38927,78,1,-87.0,-87.0,8
15071,40557,464,3,-81.58,-75.0,8
15071,41393,431,6,-82.67,-77.5,8
15071,44520,3377,31,-80.5,-74.0,8
15071,44947,120,2,-79.0,-74.0,8
15071,44956,120,2,-80.5,-78.0,8
15071,45000,356,2,-73.42,-64.83,8
15071,45292,60,1,-81.0,-81.0,8
15071,45945,118797,253,-82.19,-66.45,8
15071,46021,120,2,-79.5,-76.0,8
15071,46160,1075,11,-84.08,-79.5,8
15071,46584,10399,41,-76.4,-63.03,8
15071,46654,253,2,-81.33,-75.67,8
15071,46771,68758,91,-73.59,-56.0,8
15071,48429,540,9,-85.33,-81.0,8
15071,48990,180,3,-78.67,-68.0,8
15071,49597,120,2,-83.0,-83.0,8
15071,50181,352,1,-77.8,-77.8,8
15071,50709,60,1,-84.0,-84.0,8
15071,50947,6293,25,-80.15,-59.0,8
15071,51552,240,3,-81.33,-77.0,8
15071,51675,60,1,-77.0,-77.0,8
15071,51722,481,2,-80.0,-80.0,8
15071,52615,372,5,-80.8,-74.0,8
15071,52635,113,1,-76.5,-76.5,8
15071,53275,120,2,-81.0,-81.0,8
15071,55594,120,2,-83.0,-83.0,8
15071,57637,83,1,-83.67,-83.67,8
15071,58909,9293,17,-78.37,-69.5,8
15071,59367,417,5,-71.27,-59.0,8
15071,62555,4764,6,-78.4,-70.0,8
15071,63063,2689,4,-74.91,-73.75,8
15071,63757,1096,10,-83.87,-81.5,8
15071,63817,767,8,-76.86,-61.5,8
15071,64772,5066,7,-71.73,-65.0,8
15071,65526,7873,17,-76.24,-58.0,8
15071,66052,187,2,-78.0,-76.0,8
15071,66245,60,1,-80.0,-80.0,8
15071,66404,3411,25,-81.6,-75.0,8
15071,66991,315,2,-80.5,-79.0,8
15071,68494,120,2,-78.0,-70.0,8
15071,68533,180,3,-82.33,-80.0,8
15071,69065,60,1,-86.0,-86.0,8
15071,70889,1478,17,-79.33,-71.0,8
15071,71627,120,2,-73.5,-62.0,8
15071,71700,60,1,-87.0,-87.0,8
15071,72746,44716,140,-81.96,-64.75,8
15071,73175,3245,23,-77.19,-66.5,8
15071,74916,9058,11,-76.2,-72.8,8
15071,75261,120,2,-81.5,-80.0,8
15071,75468,60,1,-84.0,-84.0,8
15071,77023,116,1,-80.67,-80.67,8
15071,77291,60,1,-75.0,-75.0,8
15071,77824,5453,30,-69.44,-57.0,8
15071,78062,193,1,-77.0,-77.0,8
15071,78638,60,1,-89.0,-89.0,8
15071,78911,372,3,-76.22,-64.0,8
15071,78966,363,3,-81.33,-81.0,8
15071,79877,240,4,-85.0,-83.0,8
15071,80193,60,1,-86.0,-86.0,8
15071,82282,120,2,-84.0,-81.0,8
15071,83184,1051,13,-82.43,-75.75,8
15071,84215,60,1,-77.0,-77.0,8
15071,84841,809,1,-72.09,-72.09,8
15071,86009,60,1,-72.0,-72.0,8
15071,86237,5375,33,-76.15,-61.0,8
15071,86352,241,4,-81.12,-75.0,8
15071,86610,660,2,-82.15,-79.3,8
15071,88133,4796,23,-68.31,-51.0,8
15071,88175,65,1,-68.5,-68.5,8
15723,15776,1356,12,-80.51,-76.5,8
15723,16313,60,1,-80.0,-80.0,8
15723,16495,60,1,-84.0,-84.0,8
15723,18344,120,2,-80.0,-76.0,8
15723,18394,210,2,-81.25,-80.0,8
15723,18420,120,2,-82.0,-80.0,8
15723,19066,213,3,-75.67,-64.0,8
15723,19844,2218,7,-73.35,-67.0,8
15723,20905,60,1,-76.0,-76.0,8
15723,22617,2038,6,-76.95,-75.4,8
15723,22931,3207,5,-80.21,-76.33,8
15723,23040,553,4,-76.04,-72.0,8
15723,24760,60,1,-89.0,-89.0,8
15723,25494,393,4,-79.0,-72.0,8
15723,26127,461,3,-80.0,-74.0,8
15723,26425,272,2,-76.58,-72.5,8
15723,26999,120,2,-83.5,-82.0,8
15723,28831,2177,10,-82.47,-71.5,8
15723,31583,180,3,-75.0,-69.0,8
15723,32100,60,1,-74.0,-74.0,8
15723,32899,850,5,-81.3,-74.0,8
15723,33094,60,1,-80.0,-80.0,8
15723,34250,2689,10,-78.43,-71.67,8
15723,34853,2053,8,-79.71,-76.0,8
15723,35227,60,1,-87.0,-87.0,8
15723,38927,60,1,-85.0,-85.0,8
15723,39122,60,1,-80.0,-80.0,8
15723,40557,3940,7,-79.44,-71.77,8
15723,44947,277,2,-84.5,-84.0,8
15723,45000,60,1,-86.0,-86.0,8
15723,45945,120,2,-76.0,-74.0,8
