egoid,study_week,stata_week,indegree,outdegree,total_degree,sms_in,sms_out,total_sms,voice_in,voice_out,total_voice,total_communication
26425,97,2781,7,8,15,44,41,85,1,8,9,94
28831,97,2781,2,2,4,9,7,16,1,6,7,23
30076,97,2781,10,17,27,229,202,431,2,6,8,439
31372,97,2781,7,7,14,288,292,580,1,5,6,586
32100,97,2781,14,16,30,268,243,511,2,14,16,527
32174,97,2781,10,11,21,58,41,99,7,12,19,118
32899,97,2781,1,3,4,0,0,0,1,4,5,5
34250,97,2781,7,15,22,50,46,96,10,37,47,143
35227,97,2781,2,0,2,2,0,2,0,0,0,2
36006,97,2781,2,3,5,15,14,29,0,1,1,30
36951,97,2781,14,16,30,167,140,307,7,5,12,319
37617,97,2781,11,11,22,132,39,171,0,2,2,173
38823,97,2781,6,5,11,57,44,101,7,9,16,117
38893,97,2781,5,9,14,55,36,91,2,15,17,108
39701,97,2781,14,15,29,395,393,788,1,15,16,804
39783,97,2781,14,19,33,104,124,228,6,28,34,262
40629,97,2781,9,7,16,41,42,83,2,1,3,86
41393,97,2781,11,10,21,55,34,89,6,3,9,98
44520,97,2781,1,0,1,1,0,1,0,0,0,1
44956,97,2781,12,15,27,53,86,139,4,8,12,151
45539,97,2781,6,6,12,281,260,541,2,5,7,548
45945,97,2781,11,13,24,117,117,234,1,9,10,244
46160,97,2781,12,10,22,26,14,40,1,9,10,50
46584,97,2781,6,13,19,10,4,14,4,20,24,38
46654,97,2781,9,6,15,381,353,734,32,30,62,796
49294,97,2781,3,4,7,239,218,457,0,1,1,458
49597,97,2781,5,5,10,31,36,67,7,9,16,83
50181,97,2781,11,6,17,11,5,16,5,6,11,27
50709,97,2781,11,11,22,89,72,161,0,9,9,170
50947,97,2781,18,22,40,516,521,1037,3,7,10,1047
51597,97,2781,11,15,26,53,40,93,1,19,20,113
51675,97,2781,5,5,10,7,8,15,2,10,12,27
51722,97,2781,13,11,24,53,43,96,1,3,4,100
52067,97,2781,23,24,47,224,202,426,13,6,19,445
52385,97,2781,13,11,24,300,256,556,3,9,12,568
52635,97,2781,7,10,17,19,14,33,6,9,15,48
53275,97,2781,11,10,21,29,16,45,11,24,35,80
53884,97,2781,5,4,9,28,18,46,0,1,1,47
55594,97,2781,16,18,34,60,47,107,12,29,41,148
57637,97,2781,11,12,23,149,151,300,3,12,15,315
59367,97,2781,4,11,15,21,30,51,0,3,3,54
60482,97,2781,1,1,2,2,0,2,0,1,1,3
62555,97,2781,21,17,38,45,6,51,1,21,22,73
63063,97,2781,21,22,43,380,297,677,16,37,53,730
63188,97,2781,20,21,41,115,95,210,7,5,12,222
63757,97,2781,7,10,17,17,15,32,0,21,21,53
66052,97,2781,27,32,59,123,96,219,38,62,100,319
66245,97,2781,14,17,31,150,143,293,15,22,37,330
66404,97,2781,16,14,30,80,59,139,1,7,8,147
66754,97,2781,8,8,16,206,200,406,3,14,17,423
68494,97,2781,14,28,42,347,293,640,18,40,58,698
69065,97,2781,5,1,6,40,0,40,0,1,1,41
70889,97,2781,13,11,24,63,62,125,1,9,10,135
71627,97,2781,24,24,48,129,85,214,3,18,21,235
72746,97,2781,12,16,28,123,136,259,16,27,43,302
73175,97,2781,6,5,11,16,20,36,2,2,4,40
73303,97,2781,10,9,19,349,323,672,5,4,9,681
75261,97,2781,26,29,55,306,293,599,18,42,60,659
75468,97,2781,8,6,14,9,7,16,3,9,12,28
76313,97,2781,11,12,23,126,107,233,0,3,3,236
78911,97,2781,15,15,30,157,143,300,6,6,12,312
80058,97,2781,9,10,19,192,143,335,3,2,5,340
80193,97,2781,19,17,36,578,584,1162,31,65,96,1258
82282,97,2781,4,5,9,27,32,59,1,5,6,65
83568,97,2781,11,12,23,155,22,177,5,15,20,197
84841,97,2781,18,21,39,192,188,380,17,33,50,430
85596,97,2781,14,15,29,192,198,390,0,4,4,394
85970,97,2781,21,21,42,522,590,1112,6,17,23,1135
86727,97,2781,8,7,15,605,551,1156,2,2,4,1160
88133,97,2781,11,12,23,65,81,146,3,10,13,159
88175,97,2781,4,6,10,42,39,81,1,4,5,86
89827,97,2781,13,7,20,104,64,168,14,12,26,194
10281,98,2782,9,8,17,355,292,647,4,5,9,656
10841,98,2782,10,8,18,22,19,41,2,6,8,49
11692,98,2782,8,6,14,57,63,120,5,1,6,126
13799,98,2782,11,12,23,163,173,336,5,27,32,368
13882,98,2782,18,24,42,148,153,301,5,11,16,317
15071,98,2782,3,5,8,35,30,65,14,10,24,89
15776,98,2782,24,26,50,162,141,303,4,18,22,325
18420,98,2782,5,3,8,11,17,28,4,2,6,34
19066,98,2782,18,22,40,81,84,165,3,15,18,183
23040,98,2782,7,7,14,96,92,188,2,4,6,194
23642,98,2782,7,6,13,84,99,183,2,2,4,187
24853,98,2782,4,9,13,19,13,32,0,8,8,40
25544,98,2782,3,3,6,9,6,15,0,0,0,15
25947,98,2782,9,5,14,17,13,30,3,7,10,40
26127,98,2782,12,7,19,27,33,60,28,24,52,112
26425,98,2782,15,13,28,39,31,70,3,13,16,86
28831,98,2782,2,4,6,16,18,34,0,3,3,37
30076,98,2782,13,17,30,67,69,136,0,2,2,138
31372,98,2782,4,6,10,196,189,385,5,6,11,396
32100,98,2782,16,17,33,415,381,796,8,13,21,817
32174,98,2782,10,7,17,180,128,308,7,6,13,321
32899,98,2782,3,2,5,12,15,27,1,0,1,28
34250,98,2782,9,10,19,47,44,91,9,26,35,126
35227,98,2782,6,23,29,21,27,48,3,56,59,107
36951,98,2782,32,35,67,236,228,464,3,9,12,476
37617,98,2782,14,13,27,196,88,284,0,9,9,293
38823,98,2782,4,3,7,32,22,54,1,0,1,55
38893,98,2782,13,14,27,177,159,336,2,14,16,352
38901,98,2782,1,0,1,1,0,1,0,0,0,1
39701,98,2782,10,15,25,258,257,515,0,24,24,539
39783,98,2782,19,20,39,169,149,318,10,22,32,350
40629,98,2782,15,12,27,93,79,172,7,12,19,191
41393,98,2782,19,16,35,112,112,224,6,6,12,236
44520,98,2782,2,3,5,1,0,1,1,4,5,6
44956,98,2782,6,9,15,16,24,40,1,10,11,51
45539,98,2782,6,5,11,135,121,256,3,5,8,264
45945,98,2782,11,11,22,85,54,139,10,20,30,169
46160,98,2782,9,13,22,21,24,45,1,14,15,60
46584,98,2782,8,13,21,19,11,30,5,24,29,59
46654,98,2782,9,11,20,303,281,584,21,32,53,637
49294,98,2782,7,6,13,117,119,236,2,3,5,241
49597,98,2782,5,5,10,12,11,23,1,6,7,30
50181,98,2782,9,9,18,14,11,25,5,9,14,39
50709,98,2782,10,5,15,67,43,110,5,3,8,118
50947,98,2782,10,16,26,257,275,532,1,314,315,847
51597,98,2782,16,23,39,61,58,119,2,7,9,128
51675,98,2782,1,3,4,18,18,36,0,5,5,41
51722,98,2782,14,13,27,77,69,146,9,5,14,160
52067,98,2782,19,19,38,141,134,275,6,5,11,286
52385,98,2782,19,21,40,269,205,474,7,18,25,499
52635,98,2782,7,11,18,24,16,40,8,9,17,57
53275,98,2782,1,1,2,106,11,117,4,0,4,121
53884,98,2782,4,3,7,19,15,34,0,1,1,35
55594,98,2782,4,9,13,8,9,17,4,11,15,32
57637,98,2782,8,10,18,134,117,251,4,15,19,270
59367,98,2782,7,7,14,26,22,48,2,9,11,59
62555,98,2782,8,9,17,27,28,55,1,12,13,68
63063,98,2782,13,8,21,136,114,250,6,8,14,264
63188,98,2782,17,15,32,80,52,132,6,14,20,152
63757,98,2782,7,2,9,13,3,16,0,27,27,43
66052,98,2782,28,33,61,162,140,302,35,96,131,433
66245,98,2782,21,16,37,129,122,251,18,21,39,290
66404,98,2782,15,8,23,43,23,66,0,6,6,72
66754,98,2782,10,10,20,286,286,572,4,8,12,584
68494,98,2782,15,19,34,131,98,229,5,32,37,266
69065,98,2782,4,3,7,54,14,68,0,1,1,69
70889,98,2782,10,9,19,92,82,174,1,2,3,177
71627,98,2782,27,29,56,166,135,301,5,16,21,322
72746,98,2782,10,12,22,95,93,188,4,6,10,198
73175,98,2782,7,7,14,24,27,51,6,3,9,60
73303,98,2782,10,10,20,270,217,487,0,1,1,488
75261,98,2782,30,34,64,353,335,688,13,41,54,742
75468,98,2782,7,8,15,27,23,50,6,10,16,66
76313,98,2782,27,29,56,246,268,514,7,9,16,530
78062,98,2782,2,4,6,7,10,17,0,0,0,17
78911,98,2782,13,12,25,78,81,159,5,4,9,168
80058,98,2782,20,17,37,310,247,557,1,5,6,563
80193,98,2782,12,20,32,472,538,1010,18,87,105,1115
82282,98,2782,4,3,7,15,18,33,1,1,2,35
83568,98,2782,20,23,43,206,44,250,15,24,39,289
84625,98,2782,1,0,1,1,0,1,0,0,0,1
84841,98,2782,17,18,35,122,109,231,13,21,34,265
85596,98,2782,25,23,48,244,245,489,4,10,14,503
85970,98,2782,23,23,46,550,615,1165,10,6,16,1181
86727,98,2782,6,6,12,273,265,538,0,1,1,539
88133,98,2782,6,8,14,56,50,106,2,3,5,111
88175,98,2782,11,13,24,105,90,195,4,32,36,231
89827,98,2782,9,7,16,119,74,193,14,19,33,226
10281,99,2783,17,16,33,832,785,1617,10,10,20,1637
10841,99,2783,12,11,23,45,40,85,2,7,9,94
11692,99,2783,6,5,11,100,108,208,5,5,10,218
13799,99,2783,13,15,28,514,516,1030,5,25,30,1060
13882,99,2783,27,28,55,245,250,495,3,5,8,503
15071,99,2783,8,11,19,102,120,222,8,14,22,244
15776,99,2783,24,25,49,104,96,200,9,19,28,228
18420,99,2783,6,4,10,15,12,27,0,2,2,29
19066,99,2783,17,20,37,106,116,222,7,23,30,252
23040,99,2783,14,15,29,113,114,227,2,7,9,236
23642,99,2783,3,3,6,74,84,158,1,7,8,166
24853,99,2783,7,6,13,128,15,143,0,3,3,146
25544,99,2783,1,1,2,1,1,2,0,0,0,2
25947,99,2783,15,15,30,42,44,86,2,11,13,99
26425,99,2783,7,8,15,102,29,131,1,5,6,137
28831,99,2783,4,5,9,67,81,148,1,5,6,154
30076,99,2783,13,19,32,104,100,204,0,4,4,208
31372,99,2783,5,9,14,190,191,381,3,5,8,389
32100,99,2783,19,16,35,227,215,442,7,3,10,452
32174,99,2783,11,7,18,39,26,65,5,5,10,75
32899,99,2783,2,3,5,4,5,9,2,6,8,17
34250,99,2783,7,9,16,52,45,97,5,21,26,123
35227,99,2783,10,10,20,64,63,127,6,5,11,138
36006,99,2783,3,3,6,29,26,55,3,2,5,60
36951,99,2783,21,22,43,198,174,372,6,7,13,385
37617,99,2783,15,18,33,393,255,648,8,22,30,678
38823,99,2783,7,9,16,62,59,121,1,6,7,128
38893,99,2783,14,14,28,85,84,169,6,15,21,190
39701,99,2783,15,20,35,327,335,662,2,20,22,684
39783,99,2783,19,18,37,198,208,406,15,29,44,450
40629,99,2783,7,8,15,31,19,50,4,5,9,59
41393,99,2783,17,16,33,59,46,105,4,6,10,115
44520,99,2783,4,3,7,3,0,3,4,5,9,12
44956,99,2783,6,10,16,13,15,28,0,12,12,40
45539,99,2783,8,8,16,534,495,1029,5,0,5,1034
45945,99,2783,9,12,21,59,55,114,5,13,18,132
46160,99,2783,11,10,21,37,27,64,2,5,7,71
46584,99,2783,8,15,23,13,3,16,5,31,36,52
46654,99,2783,13,12,25,253,225,478,21,45,66,544
49294,99,2783,3,2,5,137,144,281,1,1,2,283
49597,99,2783,5,5,10,26,48,74,0,7,7,81
50181,99,2783,8,6,14,13,5,18,5,5,10,28
50709,99,2783,13,10,23,68,41,109,5,9,14,123
50947,99,2783,10,9,19,328,311,639,1,2,3,642
51597,99,2783,11,16,27,42,34,76,3,12,15,91
51675,99,2783,4,2,6,5,5,10,0,1,1,11
51722,99,2783,11,12,23,75,67,142,0,2,2,144
52067,99,2783,21,19,40,288,280,568,6,3,9,577
52385,99,2783,11,18,29,79,74,153,2,18,20,173
52635,99,2783,8,7,15,27,15,42,14,13,27,69
53275,99,2783,3,3,6,58,19,77,0,3,3,80
53884,99,2783,5,5,10,48,31,79,1,2,3,82
55594,99,2783,10,10,20,21,22,43,6,6,12,55
57637,99,2783,8,9,17,146,126,272,3,3,6,278
58909,99,2783,4,4,8,49,37,86,0,0,0,86
59367,99,2783,6,5,11,12,8,20,3,3,6,26
62555,99,2783,10,20,30,32,25,57,2,26,28,85
63063,99,2783,10,10,20,17,13,30,4,17,21,51
63188,99,2783,14,16,30,140,98,238,4,5,9,247
63757,99,2783,4,9,13,9,5,14,2,36,38,52
66052,99,2783,29,39,68,178,162,340,18,55,73,413
66404,99,2783,22,12,34,72,24,96,0,3,3,99
66754,99,2783,6,8,14,251,249,500,3,6,9,509
68494,99,2783,17,24,41,336,237,573,17,29,46,619
69065,99,2783,9,6,15,188,85,273,0,4,4,277
70889,99,2783,6,6,12,40,36,76,0,0,0,76
71627,99,2783,19,21,40,166,143,309,3,20,23,332
72746,99,2783,11,11,22,70,71,141,6,8,14,155
73175,99,2783,14,14,28,53,116,169,10,15,25,194
73303,99,2783,7,10,17,425,358,783,1,4,5,788
75178,99,2783,3,0,3,4,0,4,0,0,0,4
75261,99,2783,23,24,47,244,257,501,22,33,55,556
75468,99,2783,11,14,25,47,42,89,1,16,17,106
76313,99,2783,7,8,15,103,79,182,3,5,8,190
78062,99,2783,1,0,1,1,0,1,0,0,0,1
78911,99,2783,12,13,25,70,69,139,7,23,30,169
80193,99,2783,10,19,29,634,638,1272,16,82,98,1370
82282,99,2783,3,3,6,17,24,41,0,4,4,45
83568,99,2783,14,17,31,85,28,113,14,30,44,157
84625,99,2783,1,0,1,1,0,1,0,0,0,1
84841,99,2783,20,19,39,185,139,324,14,39,53,377
85596,99,2783,20,20,40,414,413,827,2,14,16,843
85970,99,2783,28,26,54,544,557,1101,7,20,27,1128
86352,99,2783,4,4,8,3,2,5,2,8,10,15
86727,99,2783,7,7,14,795,686,1481,3,0,3,1484
88133,99,2783,10,10,20,62,67,129,4,4,8,137
88175,99,2783,7,7,14,30,25,55,0,5,5,60
89827,99,2783,10,8,18,161,86,247,13,37,50,297
10281,100,2784,8,11,19,710,692,1402,2,11,13,1415
10841,100,2784,8,10,18,16,14,30,5,15,20,50
11692,100,2784,7,9,16,130,143,273,4,4,8,281
13799,100,2784,16,18,34,569,625,1194,7,17,24,1218
13882,100,2784,24,29,53,170,171,341,4,16,20,361
15071,100,2784,7,5,12,63,81,144,10,6,16,160
15776,100,2784,21,27,48,117,115,232,8,24,32,264
18420,100,2784,7,4,11,6,4,10,2,4,6,16
19066,100,2784,16,23,39,99,98,197,6,32,38,235
23040,100,2784,12,10,22,155,146,301,1,8,9,310
23642,100,2784,6,4,10,44,51,95,2,15,17,112
24853,100,2784,6,2,8,35,16,51,0,2,2,53
25947,100,2784,17,16,33,64,42,106,6,20,26,132
26127,100,2784,0,2,2,0,1,1,0,1,1,2
26425,100,2784,5,11,16,104,106,210,1,13,14,224
28831,100,2784,7,12,19,34,33,67,1,12,13,80
30076,100,2784,9,15,24,21,16,37,2,11,13,50
31372,100,2784,6,6,12,184,180,364,2,2,4,368
32100,100,2784,19,18,37,298,266,564,1,4,5,569
32174,100,2784,11,16,27,84,51,135,3,12,15,150
32899,100,2784,3,3,6,3,3,6,1,4,5,11
34250,100,2784,7,6,13,26,17,43,9,14,23,66
35227,100,2784,4,7,11,11,7,18,5,4,9,27
36006,100,2784,3,4,7,29,29,58,1,0,1,59
36951,100,2784,26,26,52,192,185,377,0,1,1,378
37617,100,2784,16,20,36,258,154,412,4,15,19,431
38823,100,2784,10,9,19,52,56,108,2,2,4,112
38893,100,2784,13,12,25,129,121,250,13,8,21,271
39701,100,2784,16,20,36,343,335,678,4,19,23,701
39783,100,2784,18,18,36,222,224,446,11,14,25,471
40629,100,2784,10,7,17,65,43,108,4,4,8,116
41393,100,2784,20,16,36,63,45,108,6,10,16,124
44520,100,2784,2,0,2,1,0,1,1,0,1,2
44956,100,2784,11,13,24,32,39,71,4,11,15,86
45539,100,2784,11,11,22,591,552,1143,5,7,12,1155
45945,100,2784,4,3,7,40,37,77,1,4,5,82
46160,100,2784,14,11,25,26,19,45,4,6,10,55
46584,100,2784,5,8,13,7,0,7,1,12,13,20
46654,100,2784,13,14,27,145,125,270,46,38,84,354
49294,100,2784,4,5,9,146,158,304,0,4,4,308
49597,100,2784,4,3,7,11,11,22,1,0,1,23
50181,100,2784,9,7,16,5,1,6,9,11,20,26
50709,100,2784,10,12,22,163,109,272,3,11,14,286
50869,100,2784,9,11,20,46,37,83,10,13,23,106
51597,100,2784,14,22,36,43,38,81,1,13,14,95
51675,100,2784,3,2,5,6,3,9,1,2,3,12
51722,100,2784,12,13,25,78,70,148,1,5,6,154
52067,100,2784,14,14,28,365,333,698,2,1,3,701
52385,100,2784,18,25,43,164,105,269,9,39,48,317
52635,100,2784,8,8,16,25,21,46,13,12,25,71
53275,100,2784,1,0,1,22,0,22,0,0,0,22
53884,100,2784,6,7,13,57,48,105,2,13,15,120
55594,100,2784,5,9,14,15,14,29,4,9,13,42
57637,100,2784,6,7,13,83,103,186,2,9,11,197
58909,100,2784,9,8,17,76,74,150,0,0,0,150
59367,100,2784,5,5,10,19,16,35,0,8,8,43
62555,100,2784,9,11,20,21,23,44,3,11,14,58
63063,100,2784,5,5,10,16,11,27,1,2,3,30
63188,100,2784,22,17,39,114,102,216,10,14,24,240
63757,100,2784,3,8,11,6,6,12,0,30,30,42
66052,100,2784,34,42,76,184,153,337,28,70,98,435
66404,100,2784,39,37,76,112,105,217,4,8,12,229
66754,100,2784,7,4,11,151,144,295,1,7,8,303
68494,100,2784,18,21,39,581,360,941,19,26,45,986
68533,100,2784,22,24,46,124,81,205,6,22,28,233
69065,100,2784,5,5,10,10,5,15,0,0,0,15
70889,100,2784,9,7,16,72,66,138,4,1,5,143
71627,100,2784,24,24,48,148,120,268,2,6,8,276
72746,100,2784,15,20,35,70,69,139,5,8,13,152
73175,100,2784,7,5,12,8,9,17,3,2,5,22
73303,100,2784,6,7,13,215,199,414,0,1,1,415
75261,100,2784,25,25,50,266,257,523,11,25,36,559
75468,100,2784,5,7,12,13,13,26,4,6,10,36
76313,100,2784,12,10,22,137,150,287,2,2,4,291
78911,100,2784,10,7,17,24,19,43,4,7,11,54
80193,100,2784,9,18,27,814,821,1635,40,85,125,1760
82282,100,2784,2,2,4,24,26,50,1,3,4,54
83568,100,2784,17,19,36,90,23,113,6,24,30,143
84841,100,2784,22,25,47,239,221,460,19,46,65,525
85596,100,2784,24,25,49,408,433,841,0,8,8,849
85970,100,2784,20,28,48,268,308,576,3,11,14,590
86352,100,2784,4,4,8,7,6,13,1,2,3,16
86727,100,2784,8,8,16,948,766,1714,2,0,2,1716
88133,100,2784,10,7,17,85,83,168,2,1,3,171
88175,100,2784,6,10,16,31,28,59,1,13,14,73
89827,100,2784,10,14,24,96,59,155,14,17,31,186
10281,101,2785,9,8,17,484,492,976,3,5,8,984
10841,101,2785,11,30,41,47,40,87,6,35,41,128
11692,101,2785,9,8,17,98,100,198,5,2,7,205
13799,101,2785,27,51,78,436,501,937,4,29,33,970
15071,101,2785,6,12,18,84,78,162,14,22,36,198
15776,101,2785,24,29,53,192,202,394,5,14,19,413
17353,101,2785,2,2,4,32,17,49,0,1,1,50
18420,101,2785,6,0,6,6,0,6,0,0,0,6
19066,101,2785,9,11,20,37,23,60,6,19,25,85
23040,101,2785,10,10,20,76,90,166,1,0,1,167
23642,101,2785,4,5,9,36,30,66,0,17,17,83
24853,101,2785,5,8,13,16,12,28,1,14,15,43
25544,101,2785,1,1,2,0,0,0,1,1,2,2
25947,101,2785,9,9,18,67,55,122,1,2,3,125
26425,101,2785,9,12,21,22,31,53,5,19,24,77
28831,101,2785,3,7,10,13,11,24,0,3,3,27
30076,101,2785,35,44,79,184,201,385,2,1,3,388
31372,101,2785,6,7,13,204,212,416,1,2,3,419
32100,101,2785,19,18,37,138,123,261,9,16,25,286
32174,101,2785,13,15,28,83,60,143,6,10,16,159
32899,101,2785,2,4,6,4,7,11,3,8,11,22
34250,101,2785,5,12,17,33,28,61,5,31,36,97
35227,101,2785,1,0,1,1,0,1,0,0,0,1
36006,101,2785,1,1,2,12,11,23,0,0,0,23
36951,101,2785,26,27,53,228,230,458,4,5,9,467
37617,101,2785,18,17,35,315,155,470,10,9,19,489
38823,101,2785,5,5,10,48,34,82,2,2,4,86
38893,101,2785,15,14,29,112,115,227,9,10,19,246
39701,101,2785,17,17,34,160,168,328,1,8,9,337
39783,101,2785,13,13,26,210,201,411,7,8,15,426
40629,101,2785,8,8,16,24,19,43,4,6,10,53
41393,101,2785,15,14,29,59,42,101,5,7,12,113
44520,101,2785,4,2,6,7,8,15,1,1,2,17
44956,101,2785,5,8,13,17,14,31,2,9,11,42
45539,101,2785,9,8,17,426,379,805,12,13,25,830
45945,101,2785,11,10,21,99,84,183,6,13,19,202
46021,101,2785,10,12,22,73,50,123,6,14,20,143
46160,101,2785,8,7,15,22,14,36,2,2,4,40
46584,101,2785,6,9,15,17,12,29,5,13,18,47
46654,101,2785,12,8,20,115,98,213,34,32,66,279
48187,101,2785,9,8,17,154,115,269,3,8,11,280
49294,101,2785,7,9,16,127,122,249,2,11,13,262
49597,101,2785,2,2,4,2,2,4,2,7,9,13
50181,101,2785,7,5,12,18,12,30,5,4,9,39
50709,101,2785,13,10,23,93,85,178,0,1,1,179
50869,101,2785,7,10,17,69,56,125,4,6,10,135
51597,101,2785,24,32,56,98,94,192,2,16,18,210
51675,101,2785,2,2,4,17,11,28,0,2,2,30
51722,101,2785,10,11,21,57,53,110,4,7,11,121
52067,101,2785,19,18,37,413,393,806,12,6,18,824
52385,101,2785,13,13,26,66,33,99,0,6,6,105
52635,101,2785,8,7,15,33,25,58,4,4,8,66
53275,101,2785,1,0,1,3,0,3,0,0,0,3
53884,101,2785,5,4,9,42,35,77,2,3,5,82
55594,101,2785,4,3,7,1,1,2,5,2,7,9
57637,101,2785,8,11,19,81,91,172,2,1,3,175
58909,101,2785,6,6,12,46,40,86,0,2,2,88
59367,101,2785,7,14,21,33,27,60,6,17,23,83
62555,101,2785,11,16,27,72,77,149,10,29,39,188
63188,101,2785,16,18,34,104,82,186,3,8,11,197
63757,101,2785,5,7,12,4,2,6,2,12,14,20
66052,101,2785,33,42,75,182,154,336,33,71,104,440
66404,101,2785,17,16,33,108,99,207,1,1,2,209
66754,101,2785,9,8,17,137,136,273,1,7,8,281
68494,101,2785,12,22,34,258,208,466,23,25,48,514
68533,101,2785,20,24,44,84,74,158,8,22,30,188
70889,101,2785,9,8,17,51,39,90,1,0,1,91
71627,101,2785,21,22,43,200,168,368,4,9,13,381
72746,101,2785,12,17,29,56,66,122,1,5,6,128
73175,101,2785,8,7,15,13,16,29,2,2,4,33
73303,101,2785,10,11,21,513,457,970,2,9,11,981
75261,101,2785,27,27,54,344,341,685,5,28,33,718
75468,101,2785,6,9,15,15,34,49,0,11,11,60
76313,101,2785,11,10,21,137,147,284,2,5,7,291
78062,101,2785,1,0,1,1,0,1,0,0,0,1
78911,101,2785,8,8,16,62,44,106,10,16,26,132
80193,101,2785,10,13,23,583,570,1153,16,31,47,1200
82282,101,2785,4,4,8,23,25,48,2,4,6,54
83568,101,2785,10,11,21,69,13,82,2,16,18,100
84841,101,2785,26,26,52,166,149,315,21,47,68,383
85596,101,2785,20,17,37,246,239,485,1,9,10,495
85970,101,2785,17,18,35,469,502,971,6,6,12,983
86727,101,2785,6,6,12,596,545,1141,1,2,3,1144
88133,101,2785,6,4,10,27,23,50,2,2,4,54
88175,101,2785,8,10,18,75,63,138,0,4,4,142
89827,101,2785,10,8,18,99,48,147,12,12,24,171
10281,102,2786,9,13,22,637,630,1267,9,13,22,1289
10841,102,2786,11,12,23,29,25,54,4,13,17,71
11692,102,2786,9,10,19,76,72,148,0,5,5,153
13799,102,2786,20,22,42,581,610,1191,16,79,95,1286
15071,102,2786,5,2,7,62,66,128,10,1,11,139
15776,102,2786,15,23,38,143,158,301,2,13,15,316
17353,102,2786,5,4,9,26,16,42,0,0,0,42
18344,102,2786,4,3,7,12,7,19,1,1,2,21
19066,102,2786,20,22,42,262,238,500,9,48,57,557
23040,102,2786,10,11,21,75,114,189,1,2,3,192
23642,102,2786,5,8,13,56,63,119,1,12,13,132
24853,102,2786,17,20,37,95,75,170,0,15,15,185
25544,102,2786,47,184,231,103,275,378,1,1,2,380
25947,102,2786,10,11,21,64,102,166,6,8,14,180
26425,102,2786,4,3,7,8,3,11,1,1,2,13
28831,102,2786,6,8,14,9,13,22,2,21,23,45
30076,102,2786,17,20,37,135,137,272,2,8,10,282
31372,102,2786,8,10,18,181,179,360,3,9,12,372
32100,102,2786,14,16,30,162,134,296,7,7,14,310
32174,102,2786,16,19,35,79,66,145,7,23,30,175
32899,102,2786,0,1,1,0,0,0,0,1,1,1
34250,102,2786,9,8,17,36,28,64,6,9,15,79
36006,102,2786,2,1,3,2,2,4,1,1,2,6
36951,102,2786,26,29,55,210,189,399,5,7,12,411
37617,102,2786,19,19,38,390,263,653,7,25,32,685
38823,102,2786,8,7,15,76,56,132,2,2,4,136
38893,102,2786,13,12,25,26,32,58,4,4,8,66
39701,102,2786,18,22,40,374,395,769,1,3,4,773
39783,102,2786,16,17,33,310,309,619,11,33,44,663
40629,102,2786,9,10,19,49,48,97,0,5,5,102
41393,102,2786,18,17,35,79,56,135,8,6,14,149
44520,102,2786,3,3,6,2,0,2,5,3,8,10
44956,102,2786,4,5,9,7,7,14,0,2,2,16
45539,102,2786,9,8,17,359,313,672,21,41,62,734
45945,102,2786,8,10,18,93,87,180,1,4,5,185
46021,102,2786,10,15,25,167,125,292,15,23,38,330
46160,102,2786,5,6,11,38,32,70,0,1,1,71
46584,102,2786,10,17,27,37,27,64,3,34,37,101
46654,102,2786,14,10,24,167,129,296,34,14,48,344
46771,102,2786,13,15,28,42,39,81,5,17,22,103
48187,102,2786,5,3,8,52,34,86,0,0,0,86
49294,102,2786,8,7,15,163,161,324,1,1,2,326
49597,102,2786,10,10,20,47,51,98,3,0,3,101
50181,102,2786,10,6,16,24,19,43,8,2,10,53
50709,102,2786,7,13,20,123,109,232,2,15,17,249
50869,102,2786,11,11,22,49,47,96,8,8,16,112
51597,102,2786,15,14,29,50,44,94,3,1,4,98
51675,102,2786,4,4,8,4,4,8,3,4,7,15
51722,102,2786,12,11,23,58,52,110,0,2,2,112
52067,102,2786,18,18,36,878,849,1727,2,6,8,1735
52385,102,2786,17,22,39,141,94,235,1,7,8,243
52635,102,2786,7,19,26,24,14,38,11,20,31,69
53275,102,2786,2,2,4,46,9,55,0,0,0,55
53884,102,2786,4,5,9,10,10,20,0,0,0,20
55594,102,2786,8,10,18,24,28,52,6,17,23,75
57637,102,2786,13,18,31,57,66,123,5,17,22,145
58909,102,2786,4,6,10,25,26,51,0,3,3,54
59367,102,2786,4,6,10,14,14,28,1,11,12,40
62555,102,2786,10,20,30,16,10,26,7,36,43,69
63188,102,2786,14,29,43,76,59,135,3,26,29,164
63757,102,2786,2,1,3,4,3,7,1,1,2,9
66052,102,2786,33,42,75,220,192,412,22,66,88,500
66404,102,2786,18,19,37,132,133,265,1,0,1,266
66754,102,2786,9,11,20,242,211,453,3,13,16,469
68533,102,2786,19,19,38,87,76,163,6,8,14,177
68633,102,2786,1,6,7,0,0,0,1,8,9,9
70889,102,2786,10,8,18,66,60,126,0,0,0,126
71627,102,2786,16,18,34,183,156,339,3,12,15,354
72746,102,2786,11,12,23,66,80,146,2,5,7,153
73175,102,2786,9,8,17,63,71,134,2,2,4,138
73303,102,2786,10,10,20,320,274,594,6,1,7,601
75261,102,2786,20,22,42,224,235,459,4,23,27,486
75468,102,2786,5,7,12,6,5,11,7,8,15,26
76313,102,2786,18,23,41,196,165,361,5,10,15,376
78911,102,2786,8,9,17,36,30,66,0,6,6,72
80193,102,2786,10,7,17,596,567,1163,15,22,37,1200
