egoid,term,semester,academic_year,college_year,crn,final_grade,grade_points,is_letter_grade
63063,201220,Spring 2013,2012-2013,Sophomore,20700,C,2.0,1
63063,201120,Spring 2012,2011-2012,Freshman,24771,C-,1.667,1
63063,201110,Fall 2011,2011-2012,Freshman,13163,S,,0
63063,201120,Spring 2012,2011-2012,Freshman,24637,S,,0
63063,201110,Fall 2011,2011-2012,Freshman,201001001,TR,,0
63188,201210,Fall 2012,2012-2013,Sophomore,18543,A,4.0,1
63188,201220,Spring 2013,2012-2013,Sophomore,22283,A,4.0,1
63188,201220,Spring 2013,2012-2013,Sophomore,29665,A,4.0,1
63188,201410,Fall 2014,2014-2015,Senior,20491,A,4.0,1
63188,201420,Spring 2015,2014-2015,Senior,26710,A,4.0,1
63188,201420,Spring 2015,2014-2015,Senior,29841,A,4.0,1
63188,201120,Spring 2012,2011-2012,Freshman,20432,A-,3.667,1
63188,201210,Fall 2012,2012-2013,Sophomore,19101,A-,3.667,1
63188,201310,Fall 2013,2013-2014,Junior,11969,A-,3.667,1
63188,201320,Spring 2014,2013-2014,Junior,21853,A-,3.667,1
63188,201320,Spring 2014,2013-2014,Junior,22395,A-,3.667,1
63188,201320,Spring 2014,2013-2014,Junior,28945,A-,3.667,1
63188,201410,Fall 2014,2014-2015,Senior,12381,A-,3.667,1
63188,201410,Fall 2014,2014-2015,Senior,16535,A-,3.667,1
63188,201410,Fall 2014,2014-2015,Senior,20235,A-,3.667,1
63188,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
63188,201110,Fall 2011,2011-2012,Freshman,101002002,AD,,0
63188,201110,Fall 2011,2011-2012,Freshman,101002003,AD,,0
63188,201110,Fall 2011,2011-2012,Freshman,11528,B,3.0,1
63188,201110,Fall 2011,2011-2012,Freshman,11795,B,3.0,1
63188,201210,Fall 2012,2012-2013,Sophomore,12194,B,3.0,1
63188,201210,Fall 2012,2012-2013,Sophomore,19278,B,3.0,1
63188,201220,Spring 2013,2012-2013,Sophomore,29249,B,3.0,1
63188,201310,Fall 2013,2013-2014,Junior,18826,B,3.0,1
63188,201420,Spring 2015,2014-2015,Senior,28912,B,3.0,1
63188,201220,Spring 2013,2012-2013,Sophomore,21912,B-,2.667,1
63188,201410,Fall 2014,2014-2015,Senior,12425,B-,2.667,1
63188,201110,Fall 2011,2011-2012,Freshman,13292,B+,3.333,1
63188,201120,Spring 2012,2011-2012,Freshman,24170,B+,3.333,1
63188,201220,Spring 2013,2012-2013,Sophomore,29315,B+,3.333,1
63188,201310,Fall 2013,2013-2014,Junior,18828,B+,3.333,1
63188,201310,Fall 2013,2013-2014,Junior,19252,B+,3.333,1
63188,201320,Spring 2014,2013-2014,Junior,25565,B+,3.333,1
63188,201320,Spring 2014,2013-2014,Junior,28996,B+,3.333,1
63188,201420,Spring 2015,2014-2015,Senior,23705,B+,3.333,1
63188,201120,Spring 2012,2011-2012,Freshman,20731,C,2.0,1
63188,201110,Fall 2011,2011-2012,Freshman,13066,C-,1.667,1
63188,201110,Fall 2011,2011-2012,Freshman,18352,C+,2.333,1
63188,201120,Spring 2012,2011-2012,Freshman,21174,C+,2.333,1
63188,201120,Spring 2012,2011-2012,Freshman,24075,C+,2.333,1
63188,201210,Fall 2012,2012-2013,Sophomore,10216,C+,2.333,1
63188,201110,Fall 2011,2011-2012,Freshman,13161,S,,0
63188,201120,Spring 2012,2011-2012,Freshman,24635,S,,0
63188,201310,Fall 2013,2013-2014,Junior,11961,S,,0
63757,201110,Fall 2011,2011-2012,Freshman,15588,A,4.0,1
63757,201110,Fall 2011,2011-2012,Freshman,18362,A,4.0,1
63757,201120,Spring 2012,2011-2012,Freshman,20704,A,4.0,1
63757,201120,Spring 2012,2011-2012,Freshman,24780,A,4.0,1
63757,201220,Spring 2013,2012-2013,Sophomore,22554,A,4.0,1
63757,201300,Summer 2013,2013-2014,Junior,2444,A,4.0,1
63757,201310,Fall 2013,2013-2014,Junior,16395,A,4.0,1
63757,201320,Spring 2014,2013-2014,Junior,30674,A,4.0,1
63757,201320,Spring 2014,2013-2014,Junior,30681,A,4.0,1
63757,201410,Fall 2014,2014-2015,Senior,10241,A,4.0,1
63757,201100,Summer 2011 / AP,2011-2012,Pre-College,3243,A-,3.667,1
63757,201110,Fall 2011,2011-2012,Freshman,12476,A-,3.667,1
63757,201110,Fall 2011,2011-2012,Freshman,17198,A-,3.667,1
63757,201120,Spring 2012,2011-2012,Freshman,22702,A-,3.667,1
63757,201120,Spring 2012,2011-2012,Freshman,22769,A-,3.667,1
63757,201120,Spring 2012,2011-2012,Freshman,25067,A-,3.667,1
63757,201210,Fall 2012,2012-2013,Sophomore,10635,A-,3.667,1
63757,201210,Fall 2012,2012-2013,Sophomore,10986,A-,3.667,1
63757,201210,Fall 2012,2012-2013,Sophomore,11962,A-,3.667,1
63757,201210,Fall 2012,2012-2013,Sophomore,13039,A-,3.667,1
63757,201220,Spring 2013,2012-2013,Sophomore,25447,A-,3.667,1
63757,201300,Summer 2013,2013-2014,Junior,1034,A-,3.667,1
63757,201310,Fall 2013,2013-2014,Junior,12182,A-,3.667,1
63757,201320,Spring 2014,2013-2014,Junior,30673,A-,3.667,1
63757,201320,Spring 2014,2013-2014,Junior,30675,A-,3.667,1
63757,201410,Fall 2014,2014-2015,Senior,12058,A-,3.667,1
63757,201410,Fall 2014,2014-2015,Senior,19674,A-,3.667,1
63757,201410,Fall 2014,2014-2015,Senior,19981,A-,3.667,1
63757,201410,Fall 2014,2014-2015,Senior,20068,A-,3.667,1
63757,201420,Spring 2015,2014-2015,Senior,21244,A-,3.667,1
63757,201420,Spring 2015,2014-2015,Senior,22799,A-,3.667,1
63757,201420,Spring 2015,2014-2015,Senior,22969,A-,3.667,1
63757,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
63757,201110,Fall 2011,2011-2012,Freshman,101002004,AD,,0
63757,201110,Fall 2011,2011-2012,Freshman,101003003,AD,,0
63757,201110,Fall 2011,2011-2012,Freshman,101004005,AD,,0
63757,201110,Fall 2011,2011-2012,Freshman,101005006,AD,,0
63757,201110,Fall 2011,2011-2012,Freshman,101005007,AD,,0
63757,201310,Fall 2013,2013-2014,Junior,16685,B,3.0,1
63757,201310,Fall 2013,2013-2014,Junior,18546,B,3.0,1
63757,201320,Spring 2014,2013-2014,Junior,30679,B,3.0,1
63757,201420,Spring 2015,2014-2015,Senior,21584,B,3.0,1
63757,201220,Spring 2013,2012-2013,Sophomore,20268,B-,2.667,1
63757,201110,Fall 2011,2011-2012,Freshman,10709,B+,3.333,1
63757,201110,Fall 2011,2011-2012,Freshman,16132,B+,3.333,1
63757,201210,Fall 2012,2012-2013,Sophomore,12111,B+,3.333,1
63757,201210,Fall 2012,2012-2013,Sophomore,12615,B+,3.333,1
63757,201220,Spring 2013,2012-2013,Sophomore,20232,B+,3.333,1
63757,201220,Spring 2013,2012-2013,Sophomore,20894,B+,3.333,1
63757,201220,Spring 2013,2012-2013,Sophomore,25600,B+,3.333,1
63757,201310,Fall 2013,2013-2014,Junior,12140,B+,3.333,1
63757,201310,Fall 2013,2013-2014,Junior,12180,B+,3.333,1
63757,201420,Spring 2015,2014-2015,Senior,29761,B+,3.333,1
63757,201110,Fall 2011,2011-2012,Freshman,13159,S,,0
63757,201110,Fall 2011,2011-2012,Freshman,15002,S,,0
63757,201120,Spring 2012,2011-2012,Freshman,22400,S,,0
63757,201120,Spring 2012,2011-2012,Freshman,22733,S,,0
63757,201120,Spring 2012,2011-2012,Freshman,24637,S,,0
63757,201310,Fall 2013,2013-2014,Junior,14869,S,,0
63757,201420,Spring 2015,2014-2015,Senior,26122,S,,0
66245,201110,Fall 2011,2011-2012,Freshman,12315,A,4.0,1
66245,201110,Fall 2011,2011-2012,Freshman,12962,A,4.0,1
66245,201120,Spring 2012,2011-2012,Freshman,20936,A,4.0,1
66245,201120,Spring 2012,2011-2012,Freshman,22303,A,4.0,1
66245,201120,Spring 2012,2011-2012,Freshman,24077,A,4.0,1
66245,201210,Fall 2012,2012-2013,Sophomore,19279,A,4.0,1
66245,201210,Fall 2012,2012-2013,Sophomore,19434,A,4.0,1
66245,201220,Spring 2013,2012-2013,Sophomore,22471,A,4.0,1
66245,201220,Spring 2013,2012-2013,Sophomore,25518,A,4.0,1
66245,201310,Fall 2013,2013-2014,Junior,12353,A,4.0,1
66245,201310,Fall 2013,2013-2014,Junior,13535,A,4.0,1
66245,201310,Fall 2013,2013-2014,Junior,14229,A,4.0,1
66245,201310,Fall 2013,2013-2014,Junior,20796,A,4.0,1
66245,201310,Fall 2013,2013-2014,Junior,20834,A,4.0,1
66245,201320,Spring 2014,2013-2014,Junior,23691,A,4.0,1
66245,201320,Spring 2014,2013-2014,Junior,29662,A,4.0,1
66245,201410,Fall 2014,2014-2015,Senior,13409,A,4.0,1
66245,201410,Fall 2014,2014-2015,Senior,13776,A,4.0,1
66245,201410,Fall 2014,2014-2015,Senior,14112,A,4.0,1
66245,201420,Spring 2015,2014-2015,Senior,23705,A,4.0,1
66245,201420,Spring 2015,2014-2015,Senior,29576,A,4.0,1
66245,201110,Fall 2011,2011-2012,Freshman,11795,A-,3.667,1
66245,201110,Fall 2011,2011-2012,Freshman,12312,A-,3.667,1
66245,201120,Spring 2012,2011-2012,Freshman,22366,A-,3.667,1
66245,201120,Spring 2012,2011-2012,Freshman,24643,A-,3.667,1
66245,201210,Fall 2012,2012-2013,Sophomore,11640,A-,3.667,1
66245,201210,Fall 2012,2012-2013,Sophomore,14713,A-,3.667,1
66245,201320,Spring 2014,2013-2014,Junior,27318,A-,3.667,1
66245,201410,Fall 2014,2014-2015,Senior,10216,A-,3.667,1
66245,201410,Fall 2014,2014-2015,Senior,14612,A-,3.667,1
66245,201420,Spring 2015,2014-2015,Senior,20134,A-,3.667,1
66245,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
66245,201110,Fall 2011,2011-2012,Freshman,101002002,AD,,0
66245,201210,Fall 2012,2012-2013,Sophomore,13837,B,3.0,1
66245,201220,Spring 2013,2012-2013,Sophomore,23159,B,3.0,1
66245,201220,Spring 2013,2012-2013,Sophomore,29280,B-,2.667,1
66245,201320,Spring 2014,2013-2014,Junior,22399,B-,2.667,1
66245,201110,Fall 2011,2011-2012,Freshman,15227,B+,3.333,1
66245,201220,Spring 2013,2012-2013,Sophomore,21236,B+,3.333,1
66245,201320,Spring 2014,2013-2014,Junior,29055,B+,3.333,1
66245,201420,Spring 2015,2014-2015,Senior,26810,B+,3.333,1
66245,201110,Fall 2011,2011-2012,Freshman,13161,S,,0
66245,201120,Spring 2012,2011-2012,Freshman,24639,S,,0
66245,201120,Spring 2012,2011-2012,Freshman,28835,S,,0
66245,201220,Spring 2013,2012-2013,Sophomore,22557,S,,0
66245,201310,Fall 2013,2013-2014,Junior,13538,S,,0
66245,201320,Spring 2014,2013-2014,Junior,21726,S,,0
66245,201410,Fall 2014,2014-2015,Senior,15702,S,,0
66754,201110,Fall 2011,2011-2012,Freshman,10709,A,4.0,1
66754,201110,Fall 2011,2011-2012,Freshman,13630,A,4.0,1
66754,201120,Spring 2012,2011-2012,Freshman,20273,A,4.0,1
66754,201120,Spring 2012,2011-2012,Freshman,22142,A,4.0,1
66754,201120,Spring 2012,2011-2012,Freshman,24498,A,4.0,1
66754,201210,Fall 2012,2012-2013,Sophomore,10314,A,4.0,1
66754,201220,Spring 2013,2012-2013,Sophomore,28876,A,4.0,1
66754,201220,Spring 2013,2012-2013,Sophomore,29525,A,4.0,1
66754,201310,Fall 2013,2013-2014,Junior,12693,A,4.0,1
66754,201310,Fall 2013,2013-2014,Junior,12700,A,4.0,1
66754,201310,Fall 2013,2013-2014,Junior,12701,A,4.0,1
66754,201310,Fall 2013,2013-2014,Junior,14954,A,4.0,1
66754,201310,Fall 2013,2013-2014,Junior,19084,A,4.0,1
66754,201320,Spring 2014,2013-2014,Junior,20254,A,4.0,1
66754,201320,Spring 2014,2013-2014,Junior,23344,A,4.0,1
66754,201410,Fall 2014,2014-2015,Senior,11241,A,4.0,1
66754,201410,Fall 2014,2014-2015,Senior,12110,A,4.0,1
66754,201410,Fall 2014,2014-2015,Senior,14495,A,4.0,1
66754,201410,Fall 2014,2014-2015,Senior,15947,A,4.0,1
66754,201410,Fall 2014,2014-2015,Senior,20265,A,4.0,1
66754,201420,Spring 2015,2014-2015,Senior,21968,A,4.0,1
66754,201420,Spring 2015,2014-2015,Senior,23450,A,4.0,1
66754,201120,Spring 2012,2011-2012,Freshman,20704,A-,3.667,1
66754,201210,Fall 2012,2012-2013,Sophomore,15113,A-,3.667,1
66754,201210,Fall 2012,2012-2013,Sophomore,18758,A-,3.667,1
66754,201220,Spring 2013,2012-2013,Sophomore,20239,A-,3.667,1
66754,201220,Spring 2013,2012-2013,Sophomore,21473,A-,3.667,1
66754,201220,Spring 2013,2012-2013,Sophomore,24938,A-,3.667,1
66754,201310,Fall 2013,2013-2014,Junior,17087,A-,3.667,1
66754,201320,Spring 2014,2013-2014,Junior,25511,A-,3.667,1
66754,201320,Spring 2014,2013-2014,Junior,29744,A-,3.667,1
66754,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
66754,201110,Fall 2011,2011-2012,Freshman,101002002,AD,,0
66754,201110,Fall 2011,2011-2012,Freshman,101003003,AD,,0
66754,201110,Fall 2011,2011-2012,Freshman,101004004,AD,,0
66754,201110,Fall 2011,2011-2012,Freshman,14269,B,3.0,1
66754,201210,Fall 2012,2012-2013,Sophomore,10844,B-,2.667,1
66754,201110,Fall 2011,2011-2012,Freshman,14776,B+,3.333,1
66754,201210,Fall 2012,2012-2013,Sophomore,10313,B+,3.333,1
66754,201320,Spring 2014,2013-2014,Junior,20261,B+,3.333,1
66754,201120,Spring 2012,2011-2012,Freshman,21311,C+,2.333,1
66754,201110,Fall 2011,2011-2012,Freshman,13160,S,,0
66754,201120,Spring 2012,2011-2012,Freshman,24631,S,,0
66754,201310,Fall 2013,2013-2014,Junior,17148,S,,0
66991,201110,Fall 2011,2011-2012,Freshman,10168,A,4.0,1
66991,201110,Fall 2011,2011-2012,Freshman,12149,A,4.0,1
66991,201110,Fall 2011,2011-2012,Freshman,18482,A,4.0,1
66991,201120,Spring 2012,2011-2012,Freshman,20422,A,4.0,1
66991,201120,Spring 2012,2011-2012,Freshman,24079,A,4.0,1
66991,201210,Fall 2012,2012-2013,Sophomore,13026,A,4.0,1
66991,201210,Fall 2012,2012-2013,Sophomore,16512,A,4.0,1
66991,201220,Spring 2013,2012-2013,Sophomore,22026,A,4.0,1
66991,201310,Fall 2013,2013-2014,Junior,12018,A,4.0,1
66991,201310,Fall 2013,2013-2014,Junior,14910,A,4.0,1
66991,201310,Fall 2013,2013-2014,Junior,15371,A,4.0,1
66991,201310,Fall 2013,2013-2014,Junior,19057,A,4.0,1
66991,201320,Spring 2014,2013-2014,Junior,24954,A,4.0,1
66991,201320,Spring 2014,2013-2014,Junior,26712,A,4.0,1
66991,201320,Spring 2014,2013-2014,Junior,28694,A,4.0,1
66991,201320,Spring 2014,2013-2014,Junior,29156,A,4.0,1
66991,201410,Fall 2014,2014-2015,Senior,15755,A,4.0,1
66991,201410,Fall 2014,2014-2015,Senior,16738,A,4.0,1
66991,201410,Fall 2014,2014-2015,Senior,19764,A,4.0,1
66991,201410,Fall 2014,2014-2015,Senior,20338,A,4.0,1
66991,201420,Spring 2015,2014-2015,Senior,20089,A,4.0,1
66991,201420,Spring 2015,2014-2015,Senior,24944,A,4.0,1
66991,201420,Spring 2015,2014-2015,Senior,26383,A,4.0,1
66991,201110,Fall 2011,2011-2012,Freshman,10117,A-,3.667,1
66991,201120,Spring 2012,2011-2012,Freshman,23351,A-,3.667,1
66991,201120,Spring 2012,2011-2012,Freshman,29095,A-,3.667,1
66991,201210,Fall 2012,2012-2013,Sophomore,11269,A-,3.667,1
66991,201210,Fall 2012,2012-2013,Sophomore,13005,A-,3.667,1
66991,201220,Spring 2013,2012-2013,Sophomore,21190,A-,3.667,1
66991,201220,Spring 2013,2012-2013,Sophomore,23124,A-,3.667,1
66991,201310,Fall 2013,2013-2014,Junior,13813,A-,3.667,1
66991,201310,Fall 2013,2013-2014,Junior,16578,A-,3.667,1
66991,201320,Spring 2014,2013-2014,Junior,24372,A-,3.667,1
66991,201320,Spring 2014,2013-2014,Junior,29000,A-,3.667,1
66991,201410,Fall 2014,2014-2015,Senior,12340,A-,3.667,1
66991,201410,Fall 2014,2014-2015,Senior,20337,A-,3.667,1
66991,201420,Spring 2015,2014-2015,Senior,25933,A-,3.667,1
66991,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
66991,201110,Fall 2011,2011-2012,Freshman,101002002,AD,,0
66991,201110,Fall 2011,2011-2012,Freshman,101003003,AD,,0
66991,201110,Fall 2011,2011-2012,Freshman,101004004,AD,,0
66991,201110,Fall 2011,2011-2012,Freshman,101005005,AD,,0
66991,201110,Fall 2011,2011-2012,Freshman,101006006,AD,,0
66991,201210,Fall 2012,2012-2013,Sophomore,13774,B,3.0,1
66991,201410,Fall 2014,2014-2015,Senior,16729,B,3.0,1
66991,201110,Fall 2011,2011-2012,Freshman,10660,B+,3.333,1
66991,201120,Spring 2012,2011-2012,Freshman,21354,B+,3.333,1
66991,201210,Fall 2012,2012-2013,Sophomore,12549,B+,3.333,1
66991,201210,Fall 2012,2012-2013,Sophomore,18770,B+,3.333,1
66991,201220,Spring 2013,2012-2013,Sophomore,20142,B+,3.333,1
66991,201220,Spring 2013,2012-2013,Sophomore,20166,B+,3.333,1
66991,201320,Spring 2014,2013-2014,Junior,20737,B+,3.333,1
66991,201420,Spring 2015,2014-2015,Senior,25722,P,,0
66991,201110,Fall 2011,2011-2012,Freshman,13161,S,,0
66991,201120,Spring 2012,2011-2012,Freshman,24639,S,,0
66991,201220,Spring 2013,2012-2013,Sophomore,21670,S,,0
66991,201220,Spring 2013,2012-2013,Sophomore,21836,S,,0
66991,201310,Fall 2013,2013-2014,Junior,16409,S,,0
68533,201110,Fall 2011,2011-2012,Freshman,10881,A,4.0,1
68533,201110,Fall 2011,2011-2012,Freshman,18665,A,4.0,1
68533,201120,Spring 2012,2011-2012,Freshman,22159,A,4.0,1
68533,201120,Spring 2012,2011-2012,Freshman,25067,A,4.0,1
68533,201210,Fall 2012,2012-2013,Sophomore,10986,A,4.0,1
68533,201210,Fall 2012,2012-2013,Sophomore,14284,A,4.0,1
68533,201220,Spring 2013,2012-2013,Sophomore,22284,A,4.0,1
68533,201220,Spring 2013,2012-2013,Sophomore,24630,A,4.0,1
68533,201300,Summer 2013,2013-2014,Junior,3459,A,4.0,1
68533,201300,Summer 2013,2013-2014,Junior,4070,A,4.0,1
68533,201310,Fall 2013,2013-2014,Junior,14651,A,4.0,1
68533,201310,Fall 2013,2013-2014,Junior,19950,A,4.0,1
68533,201320,Spring 2014,2013-2014,Junior,20131,A,4.0,1
68533,201410,Fall 2014,2014-2015,Senior,19489,A,4.0,1
68533,201110,Fall 2011,2011-2012,Freshman,10709,A-,3.667,1
68533,201120,Spring 2012,2011-2012,Freshman,20273,A-,3.667,1
68533,201220,Spring 2013,2012-2013,Sophomore,20792,A-,3.667,1
68533,201410,Fall 2014,2014-2015,Senior,10241,A-,3.667,1
68533,201410,Fall 2014,2014-2015,Senior,11115,A-,3.667,1
68533,201410,Fall 2014,2014-2015,Senior,20678,A-,3.667,1
68533,201420,Spring 2015,2014-2015,Senior,23695,A-,3.667,1
68533,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
68533,201110,Fall 2011,2011-2012,Freshman,101002002,AD,,0
68533,201110,Fall 2011,2011-2012,Freshman,101002003,AD,,0
68533,201210,Fall 2012,2012-2013,Sophomore,11638,B,3.0,1
68533,201210,Fall 2012,2012-2013,Sophomore,12627,B,3.0,1
68533,201220,Spring 2013,2012-2013,Sophomore,20268,B,3.0,1
68533,201220,Spring 2013,2012-2013,Sophomore,22151,B,3.0,1
68533,201320,Spring 2014,2013-2014,Junior,20295,B,3.0,1
68533,201420,Spring 2015,2014-2015,Senior,29984,B,3.0,1
68533,201120,Spring 2012,2011-2012,Freshman,20704,B-,2.667,1
68533,201210,Fall 2012,2012-2013,Sophomore,13039,B-,2.667,1
68533,201310,Fall 2013,2013-2014,Junior,12179,B-,2.667,1
68533,201320,Spring 2014,2013-2014,Junior,21311,B-,2.667,1
68533,201410,Fall 2014,2014-2015,Senior,15692,B-,2.667,1
68533,201410,Fall 2014,2014-2015,Senior,17060,B-,2.667,1
68533,201420,Spring 2015,2014-2015,Senior,22969,B-,2.667,1
68533,201420,Spring 2015,2014-2015,Senior,26437,B-,2.667,1
68533,201110,Fall 2011,2011-2012,Freshman,16132,B+,3.333,1
68533,201210,Fall 2012,2012-2013,Sophomore,15113,B+,3.333,1
68533,201220,Spring 2013,2012-2013,Sophomore,21442,B+,3.333,1
68533,201310,Fall 2013,2013-2014,Junior,10023,B+,3.333,1
68533,201310,Fall 2013,2013-2014,Junior,15407,B+,3.333,1
68533,201320,Spring 2014,2013-2014,Junior,20227,B+,3.333,1
68533,201410,Fall 2014,2014-2015,Senior,13341,B+,3.333,1
68533,201110,Fall 2011,2011-2012,Freshman,10870,C,2.0,1
68533,201420,Spring 2015,2014-2015,Senior,21283,C,2.0,1
68533,201120,Spring 2012,2011-2012,Freshman,21311,C+,2.333,1
68533,201320,Spring 2014,2013-2014,Junior,20750,C+,2.333,1
68533,201310,Fall 2013,2013-2014,Junior,12182,D,1.0,1
68533,201110,Fall 2011,2011-2012,Freshman,13161,S,,0
68533,201120,Spring 2012,2011-2012,Freshman,24638,S,,0
68533,201210,Fall 2012,2012-2013,Sophomore,12675,S,,0
68533,201220,Spring 2013,2012-2013,Sophomore,29880,S,,0
68533,201420,Spring 2015,2014-2015,Senior,27058,S,,0
68633,201110,Fall 2011,2011-2012,Freshman,15660,A,4.0,1
68633,201110,Fall 2011,2011-2012,Freshman,18653,A,4.0,1
68633,201120,Spring 2012,2011-2012,Freshman,20628,A,4.0,1
68633,201120,Spring 2012,2011-2012,Freshman,20876,A,4.0,1
68633,201120,Spring 2012,2011-2012,Freshman,28969,A,4.0,1
68633,201210,Fall 2012,2012-2013,Sophomore,10084,A,4.0,1
68633,201210,Fall 2012,2012-2013,Sophomore,15217,A,4.0,1
68633,201220,Spring 2013,2012-2013,Sophomore,25013,A,4.0,1
68633,201220,Spring 2013,2012-2013,Sophomore,28795,A,4.0,1
68633,201220,Spring 2013,2012-2013,Sophomore,29866,A,4.0,1
68633,201310,Fall 2013,2013-2014,Junior,13365,A,4.0,1
68633,201310,Fall 2013,2013-2014,Junior,13372,A,4.0,1
68633,201310,Fall 2013,2013-2014,Junior,13382,A,4.0,1
68633,201310,Fall 2013,2013-2014,Junior,15897,A,4.0,1
68633,201310,Fall 2013,2013-2014,Junior,20906,A,4.0,1
68633,201320,Spring 2014,2013-2014,Junior,24986,A,4.0,1
68633,201320,Spring 2014,2013-2014,Junior,25705,A,4.0,1
68633,201320,Spring 2014,2013-2014,Junior,29692,A,4.0,1
68633,201320,Spring 2014,2013-2014,Junior,29693,A,4.0,1
68633,201410,Fall 2014,2014-2015,Senior,11766,A,4.0,1
68633,201410,Fall 2014,2014-2015,Senior,20565,A,4.0,1
68633,201420,Spring 2015,2014-2015,Senior,30074,A,4.0,1
68633,201210,Fall 2012,2012-2013,Sophomore,19402,A-,3.667,1
68633,201220,Spring 2013,2012-2013,Sophomore,26106,A-,3.667,1
68633,201310,Fall 2013,2013-2014,Junior,20919,A-,3.667,1
68633,201320,Spring 2014,2013-2014,Junior,21850,A-,3.667,1
68633,201410,Fall 2014,2014-2015,Senior,14969,A-,3.667,1
68633,201410,Fall 2014,2014-2015,Senior,15675,A-,3.667,1
68633,201410,Fall 2014,2014-2015,Senior,20201,A-,3.667,1
68633,201420,Spring 2015,2014-2015,Senior,30071,A-,3.667,1
68633,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
68633,201110,Fall 2011,2011-2012,Freshman,101001002,AD,,0
68633,201110,Fall 2011,2011-2012,Freshman,10710,B,3.0,1
68633,201120,Spring 2012,2011-2012,Freshman,24643,B,3.0,1
68633,201420,Spring 2015,2014-2015,Senior,29246,B,3.0,1
68633,201420,Spring 2015,2014-2015,Senior,26940,B-,2.667,1
68633,201110,Fall 2011,2011-2012,Freshman,19604,B+,3.333,1
68633,201210,Fall 2012,2012-2013,Sophomore,12249,B+,3.333,1
68633,201210,Fall 2012,2012-2013,Sophomore,18761,B+,3.333,1
68633,201310,Fall 2013,2013-2014,Junior,13363,B+,3.333,1
68633,201320,Spring 2014,2013-2014,Junior,22958,B+,3.333,1
68633,201420,Spring 2015,2014-2015,Senior,21695,B+,3.333,1
68633,201110,Fall 2011,2011-2012,Freshman,14271,C,2.0,1
68633,201120,Spring 2012,2011-2012,Freshman,20163,C+,2.333,1
68633,201410,Fall 2014,2014-2015,Senior,11952,C+,2.333,1
68633,201110,Fall 2011,2011-2012,Freshman,201001001,IB,,0
68633,201110,Fall 2011,2011-2012,Freshman,201001002,IB,,0
68633,201110,Fall 2011,2011-2012,Freshman,13155,S,,0
68633,201120,Spring 2012,2011-2012,Freshman,24633,S,,0
68633,201210,Fall 2012,2012-2013,Sophomore,11978,S,,0
68633,201220,Spring 2013,2012-2013,Sophomore,21038,S,,0
68633,201220,Spring 2013,2012-2013,Sophomore,21836,S,,0
68633,201320,Spring 2014,2013-2014,Junior,29715,S,,0
69065,201110,Fall 2011,2011-2012,Freshman,11992,A,4.0,1
69065,201120,Spring 2012,2011-2012,Freshman,24780,A,4.0,1
69065,201120,Spring 2012,2011-2012,Freshman,25067,A,4.0,1
69065,201120,Spring 2012,2011-2012,Freshman,29149,A,4.0,1
